Name,Gender,Frequency
सैएत,1,0
सैलब,1,0
सैलेन्द्र,1,0
सैलेश,1,0
सैलिश,1,0
सिमान,1,0
सैनिक,1,0
सिपाल,1,0
सैरस,1,0
सजादा,0,0
सजग,1,0
सजल,1,0
साजन,1,0
सजना,0,0
सजना,1,0
सजनी,0,0
सजात,1,0
सजाय,1,0
सजीन,1,0
सजीना,0,0
सजीना,1,0
सजीत,1,0
सजीव,1,0
सजें,1,0
सजेंद्र,1,0
सजेश,1,0
सजिब,1,0
सजिद,1,0
सजिल,1,0
सजित,1,0
सज्जा,0,0
सज्जन,1,0
सज्जु,1,0
साजु,1,0
सजुं,1,0
सकल,1,0
साकार,1,0
सकत,1,0
सक्चम,1,0
साकेला,0,0
साखिल,1,0
सकिल,1,0
सकिन,1,0
सक्रिय,1,0
सक्रोज,1,0
सक्षम,1,0
सक्षमता,0,0
सक्षमता,1,0
साक्षात,1,0
साक्षी,0,0
सक्षम,1,0
सकुन्तला,0,0
सलन,1,0
सालीन,1,0
सालिग्राम,1,0
सालिक,1,0
सालिकराम,1,0
सलिल,1,0
सलिम,1,0
सलिन,1,0
सलिना,0,0
सलिना,1,0
सालिन्दा,1,0
सलिफा,0,0
सलिसना,0,0
सलमान,1,0
सलोन,1,0
सलोनी,0,0
सलोनी,1,0
सलोउन,0,0
सालु,0,0
सालु,1,0
सलुजा,0,0
समझाना,0,0
समल,1,0
समान,1,0
सामना,0,0
सामना,1,0
समानता,1,0
समानता,0,0
समर,1,0
समराज्य,1,0
समर्धन,1,0
समर्पण,1,0
समर्ती,0,0
समता,0,0
समता,1,0
संब,1,0
सम्बद,1,0
सम्बन्ध,1,0
सम्बर्धन,1,0
सम्बत,1,0
समबेद,1,0
संवेग,1,0
सम्भव,1,0
सम्भु,1,0
सम्बिद,1,0
सम्बित,1,0
सम्बृद्ध,1,0
सम्वृद्धि,0,0
सम्वृद्धि,1,0
सम्ब्रिधि,0,0
समी,0,0
समीक्षा,0,0
समीक्षा,1,0
समीन,1,0
समीर,1,0
सामेल,1,0
समय,1,0
समी,0,0
समी,1,0
समिछ्या,0,0
समिच्या,0,0
समिक्छा,0,0
समिक्छ्या,0,0
समिक्षा,0,0
समिक्षा,1,0
समिल,1,0
समिन,1,0
समिन,1,0
समिन्द्र,1,0
समिप,1,0
सामिप्य,1,0
समिर,1,0
समीरण,1,0
समिस,1,0
समिश,1,0
समित,1,0
समिउल्ल,1,0
सम्झना,0,0
सम्झना,1,0
सम्मान,1,0
सम्मित,1,0
संमृद्ध,1,0
समोज,1,0
समॊओन्द्र,1,0
सम्पदा,0,0
सम्पन्न,1,0
सम्पति,1,0
सम्प्रेष,1,0
सम्पूर्ण,1,0
संरचना,0,0
सम्रक्चन,1,0
संरक्षक,1,0
सम्राट,1,0
समृद्ध,1,0
समृद्धि,0,0
समृद्धि,1,0
सम्रिद्दी,0,0
सम्रिधा,1,0
सम्रिधि,1,0
सम्रित,1,0
समसे,1,0
सम्षद,1,0
समशेर,1,0
सम्सों,1,0
समुध्भव,1,0
समुएल,1,0
समुन्द्र,1,0
समुन्नत,1,0
समय,1,0
संयम,1,0
सम्येक,1,0
संयोग,1,0
संयुक्त,1,0
सानद,1,0
सनम,0,0
सनम,1,0
सनत,1,0
संचार,1,0
संचय,1,0
संचिता,0,0
सन्दर्भ,1,0
संदीना,0,0
सन्दीप,1,0
संदेप,1,0
संदेश,1,0
सन्ध्य,1,0
संदिका,0,0
संदिल,1,0
सन्दिप,1,0
संगम,1,0
संग्बू,1,0
संगीना,0,0
संगीत,1,0
संगीता,0,0
संघर्ष,1,0
संघर्ष,1,0
संगिन,1,0
संगीना,0,0
संगीत,1,0
संगीता,0,0
संगीता,1,0
संज्ञा,0,0
संग्यक,1,0
संग्ये,1,0
सनिज,1,0
सनिल,1,0
सानिम,1,0
सानिमा,0,0
सनिप,1,0
सनिर,1,0
सनिश,1,0
सनित,1,0
संजाल,1,0
संजना,0,0
संजय,1,0
संजय,1,0
संजी,0,0
संजी,1,0
सन्जीब,1,0
संजील,1,0
संजीला,0,0
संजीना,0,0
संजीप,1,0
संजीश,1,0
संजीता,0,0
संजीता,1,0
संजीव,1,0
संजेश,1,0
सन्जिब,1,0
संजिल,1,0
संजिला,0,0
संजिना,0,0
संजिप,1,0
संजित,1,0
संजिता,0,0
संजिव,1,0
संजिवन,1,0
सन्जोग,1,0
संजोक,1,0
संजोत,1,0
संजु,0,0
संजु,1,0
संजय,1,0
संकलन,1,0
संकल्प,1,0
संकल्प,1,0
संकर,1,0
संकेत,1,0
संन्य,1,0
सानो,1,0
सनोज,1,0
संसार,1,0
संस्कार,1,0
संस्कृति,0,0
संस्कृति,1,0
संस्मृति,0,0
सन्त,1,0
संत्होश,1,0
सान्ति,0,0
सन्तोष,1,0
सन्तोषी,0,0
सन्तोषी,1,0
सान्त्वना,0,0
सान्त्वना,1,0
सानु,0,0
सानु,1,0
सनुज,1,0
सानुकाजी,1,0
संयम,1,0
संयोग,1,0
संयुक्त,1,0
सपन,1,0
सपना,0,0
सपना,1,0
सपथ,1,0
सफल,1,0
सपिं,1,0
सापकोटा,1,0
सपना,0,0
सरद,1,0
सरदा,0,0
सरदा,1,0
सराफ,1,0
सरगम,1,0
सराजु,1,0
सरल,1,0
सरल,0,0
सरम्स,1,0
सरम्श,1,0
सरम्षा,1,0
सारंगा,0,0
सारंगा,1,0
सारांश,1,0
सरस,1,0
सरस्वति,0,0
सरस्वति,1,0
सरस्वोती,0,0
सरतेंद्र,1,0
सर्ब,1,0
सर्बग्य,1,0
सर्बग्याँ,1,0
सर्बेज,1,0
सर्बेश,1,0
सर्बेश्वर,1,0
सर्बिं,1,0
सर्बिन्द्र,1,0
सर्ब्जित,1,0
सर्बोत्क्रिस्ट,1,0
सर्बोत्तम,1,0
सर्दिला,0,0
सर्दुल,1,0
सरीना,0,0
सरिफ,1,0
सरिक,1,0
सरिला,0,0
सरिन,1,0
सरिना,0,0
सरिना,1,0
सरित,1,0
सरिता,0,0
सरिता,1,0
सर्जल,1,0
सर्जन,1,0
सर्जु,1,0
सरमन,1,0
सर्मिला,0,0
सर्मिस्था,0,0
सरोबर,1,0
सरोज,0,0
सरोज,1,0
सरोज,0,0
सरोज,1,0
सरोकार,1,0
सरोवर,1,0
सरोज्ह,1,0
सर्फुल्लाह,1,0
सर्सिज,1,0
सरस्वती,0,0
सर्स्वोती,0,0
सार्थक,1,0
सरु,0,0
सरु,1,0
सरुण,0,0
सरुण,1,0
सरुप,1,0
सर्वेन्द्र,1,0
सर्वेश,1,0
सर्वेश्वर,1,0
सर्वज्ञ,1,0
सर्वन,1,0
ससंक,1,0
ससीना,0,0
ससीना,1,0
सशांक,1,0
सशंत,1,0
सशी,1,0
ससिन,1,0
ससित,1,0
ससिता,0,0
सास्वत,1,0
सस्वोत,1,0
स्तन,1,0
सत्चित,1,0
सतेन्द्र,1,0
सतिश,1,0
सतित,1,0
सत्कार,1,0
सतोमी,1,0
सत्रोहन,1,0
सत्रुघन,1,0
सत्संग,1,0
सत्य,1,0
सत्यदेव,1,0
सत्यम,1,0
सत्यान,1,0
सत्यनारायण,1,0
सत्यार्थ,1,0
सत्यें,1,0
सौभाग्य,1,0
सौगात,1,0
सौहार,1,0
सौहार्द,1,0
सौजन,1,0
सौजन्य,1,0
सौम्य,1,0
सौन्दर्य,1,0
सौराब,1,0
सौरब,1,0
सौरभ,1,0
सौरव,1,0
सुरवी,0,0
सौर्य,1,0
सावन,1,0
सवीन,1,0
सविन,1,0
सव्य,1,0
सवाल,1,0
सवान,1,0
सवाना,0,0
सवंत,1,0
सयल,1,0
सयां,1,0
सयर,0,0
सयेरा,0,0
सयुज्य,1,0
सजिना,0,0
स्बिला,0,0
सबिर,1,0
सेअसोन,1,0
सबक,1,0
सेबी,0,0
सेविका,0,0
सेचन,1,0
सीजल,0,0
सीजन,1,0
सेलु,0,0
सीमा,0,0
सीमा,1,0
सेफिना,0,0
सिजल,0,0
सजल,1,0
सेखर,1,0
सेली,0,0
सेलिका,0,0
सेलिना,0,0
सेलिषा,0,0
समान,1,0
समानता,1,0
सेमिना,0,0
सेनेश,1,0
सेपिया,0,0
सेरिएस,1,0
सेरिश,1,0
सेर्वेश,1,0
सेश्कंता,1,0
सेतेमान,1,0
सेवोक,1,0
सेवक,1,0
सेवन,1,0
सेवन्त,1,0
सेवास,1,0
शब्बा,1,0
शबिं,1,0
शबनम,0,0
शचित्र,1,0
षडानन्द,1,0
सहदेव,1,0
शाह,1,0
शहबुद्दीन,1,0
शाहदेव,1,0
शहन्वाज़,1,0
शाहस,1,0
शाही,0,0
शाही,1,0
शहिद,1,0
शाहरुख,1,0
शैलज,1,0
शैलजा,0,0
शैलजा,1,0
शैलान्द्र,1,0
शैलजा,0,0
शैलेन्द्र,1,0
शैलेस,1,0
शैलेश,1,0
शैलीका,0,0
शैलिना,0,0
शैलजा,0,0
शैल्शिखा,0,0
शैलु,0,0
शैलु,1,0
शैरण,0,0
शैस्हब,1,0
शैशव,1,0
शैउश,1,0
सहजन,1,0
सहकार,1,0
शकील,1,0
शकिल,1,0
शकिर,1,0
शक्ता,1,0
शक्ति,1,0
शक्तिम,1,0
शकुन्तला,0,0
शाक्य,1,0
शलभ,1,0
शालीन,0,0
शालीन,1,0
शालिग्राम,1,0
शालिनी,0,0
शाल्लु,0,0
शालोम,1,0
शालु,0,0
शल्यक,1,0
शम्भाबी,0,0
शम्भावी,0,0
शम्भू,1,0
शम्भु,1,0
शम्बू,1,0
शमीम,1,0
शमिम,1,0
शमिन,0,0
शमिर,1,0
शम्जना,0,0
शम्मी,0,0
शम्सेर,1,0
शम्षद,1,0
शमशेर,1,0
शम्वाब,1,0
शम्वु,1,0
शम्युजें,1,0
शंगे,1,0
शंघर्ष,1,0
शनिमा,0,0
शंजीव,1,0
शंजिब,1,0
शंकल्प,1,0
शंकर,1,0
शंकर,1,0
शंकेत,1,0
शंकर,1,0
शंश्रय,1,0
शान्त,1,0
शान्तम,1,0
शंतानु,1,0
शान्ति,0,0
शान्ति,1,0
शन्तोष,1,0
शपथ,1,0
शफल,1,0
सहारा,0,0
शरद,1,0
शरद,1,0
शरम्न्षा,1,0
शरण,1,0
शर्त,1,0
शरवन,1,0
शर्बजित,1,0
शर्बन,1,0
शारदा,0,0
शारदा,1,0
शार्दुल,1,0
शर्मा,1,0
शर्मन,1,0
शर्मिला,1,0
शर्मिस्था,0,0
शर्नम,1,0
शारों,1,0
शर्थक,1,0
शरुसा,0,0
शर्वन,1,0
शासनक,1,0
शासनका,1,0
शशांक,1,0
शशांक,1,0
शशिधर,1,0
शशिकान्त,1,0
शाशिन्द्र,1,0
शाश्वत,1,0
शाश्वोत,1,0
शास्वत,1,0
शत्रुधन,1,0
शत्रुघन,1,0
शौजन,1,0
शौराब,1,0
शौरभ,1,0
शवंत,1,0
श्याम,1,0
शयन,1,0
शयर,1,0
शयर्र्ण,1,0
श्यु,0,0
शयुश,1,0
शीला,0,0
शीला,1,0
शीलु,0,0
शीतल,0,0
शीतल,0,0
शेफालिका,0,0
शेइख,1,0
शेख,1,0
शेखर,1,0
शेलिया,0,0
शेर,1,0
शेरचन,1,0
शेरी,1,0
शेरिन,0,0
शेर्जुंग,1,0
शेसन,1,0
शेष,1,0
शेष,1,0
शेव्ता,0,0
शिब,1,0
शिब,1,0
शिबम,1,0
शिबेन्द्र,1,0
शिबिर,1,0
शिबु,1,0
सहिछा,0,0
शिद्धार्थ,1,0
शिड्डी,0,0
शिड्डी,1,0
शिधनता,1,0
शिदी,0,0
शिजा,0,0
शिजल,0,0
शिजन,1,0
शिकाब,1,0
शिक्छ्या,0,0
शिख,1,0
शिक्षा,0,0
शिक्षित,1,0
शिक्षित,0,0
शिक्षा,0,0
शिक्षा,1,0
शिला,0,0
शिला,1,0
शिलान,1,0
शिलाता,0,0
शिल्प,1,0
शिलु,0,0
शिर,1,0
शिराज,1,0
शिरेन्द्र,1,0
शिरिस,1,0
शिरिष,1,0
शिर्जन,0,0
शिरो,1,0
शिरोमणि,1,0
शिर्षक,1,0
शिशाम,0,0
शिशाम,1,0
शिशु,0,0
शिशु,1,0
शिशुमा,0,0
शिशुपल,1,0
शिसिफ,1,0
शिशिर,1,0
शिसुपल,1,0
शितल,0,0
शितल,1,0
शित्तल,1,0
शितु,0,0
शिव,0,0
शिव,1,0
शिवहरि,1,0
शिवजी,1,0
शिवजी,1,0
शिवम,1,0
शिवानन्द,1,0
शिवानी,0,0
शिवानी,0,0
शिवानी,1,0
शिवराज,1,0
शिवास्चन,1,0
शिवशंकर,1,0
शिवासिस,1,0
शिवेन्द्र,1,0
शिवेश,1,0
शिव्गंगा,1,0
शिवजी,1,0
शिवजी,1,0
शिवनाथ,1,0
शिवराज,1,0
शिवसागर,1,0
शिवंगी,0,0
शिवंगी,1,0
शिवानी,0,0
शिवानी,1,0
शिवास्रीत,1,0
श्लेशा,0,0
श्लेशा,1,0
श्लोक,1,0
स्नेह,0,0
स्नेह,1,0
शॉइब,1,0
शोभा,1,0
शोभाकर,1,0
शोभन,1,0
शोभना,0,0
शोभानान्दन,1,0
शोभित,1,0
शोबित,1,0
शोमेश,1,0
शोनु,1,0
शोसित,1,0
शोउरव,1,0
शोवा,0,0
शोवा,1,0
शोवकांत,1,0
शोवखर,1,0
शोवन,1,0
शोवाना,0,0
शोवंसिंग,1,0
शोविक,1,0
शोवित,1,0
शोवियत,1,0
शोवेत,1,0
श्रबेश,1,0
श्रबिं,1,0
श्रब्य,1,0
श्रद्दा,0,0
श्रद्ध,1,0
श्रद्धा,0,0
श्रध्दा,0,0
श्रध्ये,1,0
श्रजेश,1,0
श्रमीक,1,0
श्रमिक,1,0
श्रंचेव,1,0
श्रस्वती,0,0
श्रवण,1,0
श्रवक,1,0
श्रवन,1,0
श्री,1,0
श्रायण,1,0
श्री,0,0
श्री,1,0
श्रीबत्सा,1,0
